state_name,district_name,food_TKcal,food_no_coconut_TKcal,total_TKcal,coconut_kcal_share,z_food,z_food_nc,z_total,tag_food,tag_food_nc,tag_total,kcal_per_hectare,food_crop_kcal_share
Karnataka,Ballari,3.3346058273833408,3.3307532775651594,3.3346058273833408,0.0011553239026169,0.4938219760537586,0.4968492736182282,0.4938219760537586,Medium,Medium,Medium,6148115.03353293,0.9148798985376358
Karnataka,Bangalore Rural,0.9214285389049427,0.8972629944049427,0.9214285389049427,0.0262261732512856,-0.37406805945843025,-0.3786969021343313,-0.37406805945843025,Low,Low,Low,6648455.900880271,0.99997747115383
Karnataka,Belagavi,8.867401107582676,8.86636264053722,8.867401107582676,0.0001171106430007,2.483670759705137,2.4885077740648285,2.483670759705137,High,High,High,9359228.164624851,0.9454359552604048
Karnataka,Bengaluru Urban,0.3526603053755067,0.34516205437550673,0.3526603053755067,0.021261964802123,-0.5786233918630872,-0.5773374596977742,-0.5786233918630872,Low,Low,Low,6615506.2805872215,0.9999780689730796
Karnataka,Bidar,1.7689741600253157,1.7688955467396013,1.7689741600253157,4.444004185632688e-05,-0.06925149967878386,-0.06509197297595662,-0.06925149967878386,Low,Low,Low,4116608.031954485,0.9951516910834092
Karnataka,Chamarajanagara,1.3380187414765108,1.3082128184310562,1.3380187414765108,0.0222761625988613,-0.22424297721930384,-0.23084114559315677,-0.22424297721930384,Low,Low,Low,7009187.238128827,0.9567465222763676
Karnataka,Chikkaballapura,1.0712282886518316,1.0637078990364468,1.0712282886518316,0.0070203426244925,-0.32019314908683444,-0.31881164155529074,-0.32019314908683444,Low,Low,Low,6771083.043862637,0.9992870138914048
Karnataka,Chikkamagaluru,1.3907304164875824,1.2908120016694007,1.3907304164875824,0.0718459980695144,-0.20528542374170097,-0.23710179050966473,-0.20528542374170097,Low,Low,Low,5632390.207881711,0.9934287180618993
Karnataka,Chitradurga,2.277527261603634,2.11076695296727,2.277527261603634,0.0732198957385676,0.11364768949224477,0.057910039562623174,0.11364768949224477,Medium,Medium,Medium,4674401.987314167,0.9703023766964124
Karnataka,Dakshina Kannada,1.4699888959959222,1.3840608347231949,1.4699888959959222,0.0584549050042386,-0.17678041297288655,-0.20355176578237755,-0.17678041297288655,Low,Low,Low,9702436.402444286,0.9999986413947984
Karnataka,Davangere,4.276916706714141,4.235164804259596,4.276916706714141,0.0097621500061015,0.832720500596727,0.8222477594817174,0.832720500596727,Medium,Medium,Medium,9715058.65498123,0.9719477353777166
Karnataka,Dharwad,1.2987826420427306,1.297336511815458,1.2987826420427306,0.0011134505347239,-0.23835409118242867,-0.234754335109259,-0.23835409118242867,Low,Low,Low,2619359.729156323,0.8481456036675973
Karnataka,Gadag,1.1315975628213146,1.1302715351394965,1.1315975628213146,0.0011718191390516,-0.2984815691905086,-0.2948626915892665,-0.2984815691905086,Low,Low,Low,2259848.888285304,0.8929961988671206
Karnataka,Hassan,2.310390936959081,2.130280250459081,2.310390936959081,0.0779568009979559,0.12546698536722137,0.06493073453457526,0.12546698536722137,Medium,Medium,Medium,5796252.858557412,0.9744906434676104
Karnataka,Haveri,2.175641499047078,2.171324734547078,2.175641499047078,0.0019841341056836,0.07700486241709376,0.0796981413854111,0.07700486241709376,Medium,Medium,Medium,5153149.9781594025,0.8123226811525488
